Exam_index_glob,SS_index_glob,r_KOP_glob,T_KOP_glob,m_KOP_glob,t0_KOP_glob,r2_KOP_glob,Chirp_SS_f3,Chirp_SS_f4,Chirp_SS_c3,Chirp_SS_c4,Chirp_SS_p3,Chirp_SS_p4,Chirp_SS_o1,Chirp_SS_o2,Chirp_SS_glob,Freq_SS_f3,Freq_SS_f4,Freq_SS_c3,Freq_SS_c4,Freq_SS_p3,Freq_SS_p4,Freq_SS_o1,Freq_SS_o2,Freq_SS_glob,Time_Prop_f3f4,Time_Prop_f3c3,Time_Prop_f3c4,Time_Prop_f3p3,Time_Prop_f3p4,Time_Prop_f3o1,Time_Prop_f3o2,Time_Prop_f4c3,Time_Prop_f4c4,Time_Prop_f4p3,Time_Prop_f4p4,Time_Prop_f4o1,Time_Prop_f4o2,Time_Prop_c3c4,Time_Prop_c3p3,Time_Prop_c3p4,Time_Prop_c3o1,Time_Prop_c3o2,Time_Prop_c4p3,Time_Prop_c4p4,Time_Prop_c4o1,Time_Prop_c4o2,Time_Prop_p3p4,Time_Prop_p3o1,Time_Prop_p3o2,Time_Prop_p4o1,Time_Prop_p4o2,Time_Prop_o1o2,Veloc_Prop_glob,Timeloc_Prop_glob,Envmax_Prop_f3,Envmax_Prop_f4,Envmax_Prop_c3,Envmax_Prop_c4,Envmax_Prop_p3,Envmax_Prop_p4,Envmax_Prop_o1,Envmax_Prop_o2,Durac_Prop_f3,Durac_Prop_f4,Durac_Prop_c3,Durac_Prop_c4,Durac_Prop_p3,Durac_Prop_p4,Durac_Prop_o1,Durac_Prop_o2,Durac_Prop_glob,Idurac_Prop_f3,Idurac_Prop_f4,Idurac_Prop_c3,Idurac_Prop_c4,Idurac_Prop_p3,Idurac_Prop_p4,Idurac_Prop_o1,Idurac_Prop_o2,Idurac_Prop_glob,Timemax_Prop_f3,Timemax_Prop_f4,Timemax_Prop_c3,Timemax_Prop_c4,Timemax_Prop_p3,Timemax_Prop_p4,Timemax_Prop_o1,Timemax_Prop_o2,Deltafrac_Freq_f3,Deltafrac_Freq_f4,Deltafrac_Freq_c3,Deltafrac_Freq_c4,Deltafrac_Freq_p3,Deltafrac_Freq_p4,Deltafrac_Freq_o1,Deltafrac_Freq_o2
70502,6,0.97958985,0.080135584,0.69731903,0.38682922,0.90627834,0.80929,1.2114,0.63774,0.81308,0.74878,0.85421,1.2039,0.45826,0.8420825,12.5,13,12.5,13,13,13,14,12.5,12.9375,0.0507812,-0.884375,0.0609375,-0.970313,-0.323437,-1.30313,-1.32187,-0.0765625,0.034375,-0.978906,-0.0710937,-1.35,-1.36641,0.0820312,-0.967187,0.0632812,-1.33594,-1.35078,-0.984375,-0.0210938,-1.43516,-1.55781,0.973437,-1.40156,-1.42188,-1.55781,-1.55781,-1.55781,1.19616,6187.625,6.5154203,7.3920873,7.3858093,7.1004095,5.7048616,6.1296602,3.9669487,3.4450574,0.41953555,0.40409674,0.41653475,0.40683929,0.42921855,0.42316954,0.41400538,0.40093949,0.41429241,0.7265625,0.6796875,0.42578125,0.73046875,0.80859375,0.78125,0.52734375,0.44140625,0.64013672,6187.2324,6187.2324,6187.9121,6187.2324,6187.5059,6187.4316,6187.584,6187.584,0.23636522,0.18804544,0.11736542,0.11047155,0.16140721,0.13212682,0.16688611,0.22942693
70502,12,0.9364384,0.074348034,1.156518,0.23087114,0.95347317,1.0269,0.99039,0.74365,1.0953,0.30948,0.4722,-0.27417,-0.29852,0.50815375,13,12.5,13,13,12.5,13.5,13.5,13.5,13.0625,-1.675,-0.0273438,-1.675,-0.2,-1.675,0.273438,0.253906,1.675,-1.675,0.332031,-1.675,0.270313,0.257812,-1.675,0.241406,-0.232813,0.282813,0.264844,0.38125,-0.135156,0.279687,0.261719,-0.319531,0.249219,0.267969,0.439063,0.355469,-0.05,0.741276,6267.7266,10.094009,6.5495495,9.4598054,8.7489901,6.9724866,5.9849892,5.7763863,4.7655063,0.40511431,0.46078909,0.41349839,0.43824655,0.37632652,0.40766327,0.44228917,0.45229765,0.42452812,0.73828125,0.7734375,0.78125,0.4453125,0.77734375,0.6875,0.6796875,0.38671875,0.65869141,6267.6895,6267.6856,6267.6856,6267.6856,6267.3692,6267.6817,6267.4512,6267.4512,0.19777117,0.088726496,0.15971909,0.065358266,0.19720926,0.098247203,0.1483519,0.14527871
70502,20,0.98785507,0.26823846,0.84403767,0.25461892,0.95868457,-1.4829,-0.83172,-1.0859,-0.52643,-0.70541,0.25858,0.19307,0.27126,-0.48868125,13,12.5,13,12.5,13,14.5,15,14.5,13.5,-0.129688,0.228125,0.3125,0.241406,0.328125,0.329688,0.3375,0.207813,0.101562,0.2375,0.335156,0.284375,0.326562,-0.170313,0.096875,-0.110937,0.174219,0.207031,0.207031,0.08125,0.199219,0.196875,-0.135156,0.114844,0.214844,0.154688,0.142187,-0.071875,1.48491,6330.0547,11.330108,8.5021065,12.09463,9.3076723,8.999447,8.5607755,7.7718793,6.4046567,0.3594754,0.34445944,0.38374093,0.36816871,0.39749124,0.38807568,0.33610864,0.35082094,0.36604262,1.0351562,0.65234375,0.5859375,0.671875,0.5390625,0.6484375,0.73046875,0.38671875,0.65625,6329.9277,6329.9238,6329.7832,6329.7793,6329.709,6329.7793,6329.7129,6329.7129,0.28047133,0.1230759,0.16909607,0.10484495,0.18929909,0.13727735,0.17001683,0.18464653
70502,32,0.9652284,0.26042834,1.1185343,0.20139795,0.70015888,-0.91612,-0.42956,-0.5498,-0.55381,-0.094786,-0.39064,0.30426,0.781,-0.231182,13.5,14,13.5,13,13,13.5,14.5,14.5,13.6875,0.209375,0.696094,0.245312,0.148438,0.228906,0.24375,0.228906,-0.167969,0.386719,-0.133594,0.09375,0.13125,-0.105469,0.173437,0.114062,0.192969,0.228906,0.207813,-0.161719,0.0648438,-0.1,-0.127344,0.15625,0.158594,0.126562,-0.0859375,-0.114844,-0.0554687,0.391125,6414.3828,7.5019315,9.6030105,7.2401401,10.702082,6.0451748,10.444393,7.0458481,6.6613313,0.44384915,0.4035612,0.41210802,0.37610333,0.39861766,0.35435995,0.39249015,0.35510524,0.39202434,0.4609375,0.66796875,0.734375,0.69921875,0.7109375,0.63671875,0.41015625,0.4140625,0.59179688,6414.4609,6414.3789,6414.457,6414.3789,6414.3828,6414.3086,6414.2305,6414.2344,0.33053977,0.090910467,0.14476253,0.10127522,0.18895333,0.10285842,0.22444958,0.19775796
70502,35,0.9979648,0.23264145,1.276799,0.58638416,0.81629676,0.069728,-0.35639,0.073819,-0.3697,-0.46299,-1.1088,-2.3693,-2.3513,-0.85936663,12,12,12,12.5,12,12.5,12,12,12.125,0.0523438,-0.446875,-0.689844,-0.817969,-0.7625,-1.36172,-1.31406,-0.454688,-0.703125,-0.809375,-0.751563,-1.37266,-1.33047,-0.667969,-0.783594,-0.732031,-1.36719,0.242188,-0.673438,0.129688,0.879687,0.891406,0.764062,1.46562,1.45625,-1.62266,0.88125,1.54219,9.85677,6517.375,9.9735685,6.0309761,8.6933585,5.7979613,6.8624116,5.1045227,4.4064812,4.2492703,0.50170985,0.50123111,0.503173,0.49132647,0.54656788,0.52430058,0.61141975,0.60278221,0.53531386,0.55859375,0.5,1.03125,0.69921875,1.0664062,0.8984375,0.67578125,0.64453125,0.75927734,6516.8769,6516.8769,6517.3457,6517.3496,6517.3496,6517.3496,6516.8769,6516.8769,0.15425634,0.11748056,0.078123734,0.11428963,0.10588543,0.12700821,0.11198768,0.18428534
70502,43,0.94869154,0.067568399,1.2423043,0.63208495,0.94811911,-0.68116,-0.33989,-1.0366,-1.2098,-1.561,-0.96646,-0.50776,-2.014,-1.0395838,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12,12.4375,0.380469,-0.0929688,-0.549219,-0.104688,-0.653125,-0.259375,-0.264062,-0.400781,-0.464062,-0.385156,-0.547656,-0.639844,-0.653125,-0.553125,0.0867187,-0.65,-0.724219,-0.24375,0.125,-0.576562,-0.6625,0.522656,-0.682813,-0.203906,-0.219531,0.597656,0.575,0.579688,3.46344,6580.5156,11.613189,8.5660322,10.070234,5.9766192,8.4948617,4.2265897,3.9875512,3.776901,0.37382895,0.42566958,0.41442952,0.44176087,0.3964516,0.38599672,0.41382279,0.42881084,0.41009636,0.796875,0.328125,0.8359375,0.34765625,0.39453125,0.3046875,0.515625,0.41015625,0.49169922,6580.2929,6580.3711,6580.2929,6580.3711,6580.2968,6580.4531,6580.3789,6580.4531,0.32577206,0.11688905,0.15145294,0.17604638,0.11725557,0.20875005,0.16822703,0.20574649
70502,45,0.97310446,0.31311404,0.86147032,0.4728166,0.94079959,1.2471,0.67048,1.1712,0.91273,1.1332,0.99427,0.38278,-0.022332,0.8111785,14.5,14,14.5,14.5,15,15,15,15,14.6875,-0.445312,0.113281,0.155469,0.1625,0.129688,-0.154688,-0.147656,0.425781,0.516406,0.469531,0.470313,-0.169531,-0.182031,0.1625,0.157812,0.135937,-0.204687,-0.210938,-0.1125,-0.128906,-0.235937,-0.2375,-0.125781,-0.296875,-0.299219,-0.214844,-0.214844,-0.078125,0.109501,6591.4141,10.925455,4.4874076,11.284773,7.5745266,9.4747226,8.7839639,6.4979362,5.1650039,0.22968169,0.24537115,0.21875323,0.22454145,0.20940818,0.22461013,0.23729071,0.24164891,0.22891318,0.70703125,0.83203125,0.56640625,0.59375,0.51171875,0.59765625,0.81640625,0.56640625,0.64892578,6591.2989,6591.2247,6591.2989,6591.2285,6591.295,6591.2247,6591.3614,6591.3614,0.36004872,0.14807792,0.14138874,0.13736614,0.12044156,0.16661581,0.14395244,0.18569344
70502,46,0.92313695,0.04949708,0.99713046,0.59955686,0.89953065,-0.1365,-0.090234,-0.74164,-1.1045,-1.149,-1.5401,-1.1774,-1.4282,-0.92094675,13,12,12.5,12,12.5,12,12,12,12.25,-0.128906,-0.0851563,0.0898438,0.1375,0.103125,0.120313,0.0953125,0.096875,0.096875,0.175781,0.122656,0.147656,0.126562,0.0695313,0.135156,0.0976562,0.116406,0.0914062,0.132812,0.0859375,0.108594,0.0875,-0.0976562,-0.078125,-0.114844,0.0726563,-0.08125,-0.0984375,1.00785,6595.9453,6.7766808,9.3046743,10.178199,11.306644,11.560332,11.889391,8.1100605,6.3238667,0.20021406,0.18006377,0.19223419,0.1928449,0.19154509,0.19670766,0.1845929,0.1739107,0.18901416,0.43359375,0.3359375,0.37890625,0.359375,0.37890625,0.34765625,0.359375,0.37890625,0.37158203,6595.9199,6595.9824,6595.916,6595.9082,6595.8418,6595.9043,6595.9121,6595.9082,0.40477227,0.2303129,0.21266193,0.1960548,0.214208,0.19674988,0.21459404,0.21076594
70502,52,0.79353373,0.33273732,0.64657529,0.39188019,0.93715124,-0.58177,-1.1082,-0.63985,-1.2135,-1.3338,-1.6576,-0.77625,-0.77131,-1.010285,13,13.5,13,13.5,12.5,13,14,12,13.0625,0.475781,0.059375,0.575781,0.379688,0.665625,0.417187,0.563281,-0.457813,0.0554687,-0.059375,0.213281,0.0679687,0.290625,0.166406,0.358594,0.653906,0.391406,0.409375,-0.0796875,0.172656,0.208594,0.242188,0.271094,0.299219,0.317969,-0.0945312,0.0804688,-0.025,1.14395,6673.4219,9.8825082,10.432686,10.815624,9.0900922,9.048239,8.1851595,8.4350581,6.9587645,0.35780002,0.32506994,0.34085677,0.33533935,0.37630598,0.34459793,0.40162313,0.42008455,0.36270971,0.44921875,0.35546875,0.4609375,0.4140625,0.71484375,0.6015625,0.65234375,0.62109375,0.53369141,6673.3867,6673.3946,6673.3828,6673.3907,6673.3789,6673.3125,6673.3672,6673.0235,0.41188766,0.16719212,0.15852176,0.2597743,0.16504294,0.18004036,0.15717896,0.19128318
70502,54,0.96448506,0.12493714,0.88018359,0.26452206,0.8515117,-1.5375,-0.22788,-1.8443,-1.0993,-1.3762,-0.79111,-0.48822,-0.25586,-0.95254625,12.5,13.5,12.5,13,12.5,15,13,15,13.375,-0.260937,0.153125,0.191406,0.139063,0.210156,0.136719,0.139063,0.2625,0.274219,0.25,0.34375,0.295312,0.326562,0.174219,0.113281,0.219531,0.110156,0.114062,-0.161719,0.239063,0.197656,0.217969,0.4125,-0.0601563,-0.08125,0.0828125,-0.0765625,0.0476562,0.934292,6678.4688,11.572719,6.6705607,10.676214,7.2461293,8.0074244,7.0386095,5.3907154,4.7207327,0.28288823,0.2668251,0.2862463,0.26949268,0.29625119,0.27986019,0.2777589,0.29201228,0.28141686,0.6171875,0.73828125,0.8984375,0.69921875,0.546875,0.65234375,0.53515625,0.52734375,0.65185547,6678.2969,6678.2852,6678.293,6678.2852,6678.1875,6678.2852,6678.3516,6678.3516,0.33525837,0.13138038,0.1401478,0.17237652,0.18672896,0.17799602,0.23966533,0.2593014
70502,58,0.85313079,0.065239352,0.69235272,0.34519121,0.75484792,-0.7411,-0.69962,-0.78293,-0.50369,-0.046477,-0.39355,1.6616,0.8461,-0.082458375,12.5,12.5,12.5,12,12.5,12,15.5,15.5,13.125,-0.175781,0.158594,-0.19375,0.270313,0.179688,0.341406,0.314063,0.208594,0.160938,0.359375,0.208594,0.709375,0.620313,-0.358594,0.138281,-0.117969,0.669531,0.640625,0.669531,0.26875,0.661719,0.626563,-0.672656,-0.0265625,-0.075,0.670312,0.639844,-0.046875,1.89636,6697.6875,4.1350681,5.5091333,3.6118689,4.9407086,3.2128083,6.3934133,3.4315276,3.6404537,0.26259226,0.26774667,0.29836578,0.2840067,0.30176488,0.29357831,0.28259123,0.26222985,0.28160946,0.6953125,0.78125,0.59375,0.91796875,0.46875,0.7890625,0.5,0.51171875,0.65722656,6697.5234,6697.5898,6697.4414,6697.5117,6697.4375,6697.5078,6697.4297,6697.5039,0.29598875,0.20832064,0.21383675,0.18891932,0.18783118,0.16905822,0.26115896,0.28896759
70502,86,0.9708069,0.71666846,1.3269915,4.0280483e-13,0.95525401,-0.50222,-0.26895,-0.81807,-0.81094,-0.91467,-1.0555,-1.1915,-1.0332,-0.82438125,13.5,13.5,13,13,12.5,13,14,13.5,13.25,0.161719,0.1875,0.24375,0.260156,0.272656,0.20625,0.228906,0.138281,0.221875,0.247656,0.253125,0.192188,0.213281,0.201563,0.228906,0.242969,0.179688,0.197656,0.166406,0.20625,-0.1125,-0.100781,0.192969,-0.130469,-0.11875,-0.164844,-0.16875,0.0984375,1.09283,7551.7422,9.7124191,5.8857586,9.8013339,8.0707306,11.387403,8.9954842,7.2640979,5.5217059,0.17279249,0.17877754,0.1836732,0.18748327,0.18659136,0.18996358,0.17450924,0.17963529,0.18167825,0.546875,0.57421875,0.55859375,0.41015625,0.34375,0.58203125,0.375,0.390625,0.47265625,7551.877,7551.7285,7551.7246,7551.7207,7551.7207,7551.7207,7551.7871,7551.7871,0.2486017,0.20212262,0.16284707,0.13063774,0.15863833,0.1860248,0.24409249,0.23296702
70502,87,0.95697784,0.041477282,0.90862714,0.65110025,0.95826995,-0.73615,-0.83081,-1.4052,-0.93285,-1.1787,-2.0772,-0.91521,-2.315,-1.29889,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0.374219,-0.264844,0.289062,-0.254688,-0.239063,-0.225781,0.382812,-0.419531,-0.372656,-0.469531,-0.414844,-0.550781,-0.55625,0.347656,-0.154688,0.138281,-0.180469,0.420312,-0.375781,-0.373437,-0.480469,0.35625,0.217969,-0.144531,0.482812,-0.176563,0.392969,0.496094,1.5303,7552.8359,8.8594566,9.2740568,9.9198269,9.4256736,8.9691844,9.5276919,4.1727792,3.430363,0.29779466,0.31432378,0.28061989,0.30496472,0.28288221,0.29899963,0.32277801,0.344161,0.30581549,0.66796875,0.875,0.671875,0.734375,0.65625,0.70703125,0.703125,1.171875,0.7734375,7552.7246,7552.7128,7552.7988,7552.791,7552.8769,7552.791,7552.873,7552.5215,0.3467186,0.28672925,0.23293988,0.13449484,0.17423027,0.1573505,0.21369347,0.22619405
70502,90,0.85154502,0.096477113,0.99834211,2.7619842e-11,0.95821914,-1.751,-1.5061,-2.2891,-1.4292,-1.739,-1.0994,-0.2162,-0.020632,-1.256329,12,12,12,12.5,12.5,12.5,15,15,12.9375,-0.175,0.120313,0.101562,0.228906,0.146094,0.1625,0.149219,0.221875,0.20625,0.320312,0.260937,0.24375,0.249219,-0.0632812,0.141406,0.05625,-0.128125,-0.0898438,0.258594,0.0445313,0.335156,-0.0851563,-0.040625,-0.154688,-0.110937,-0.135156,-0.0945312,0.0757812,1.42147,7560.4531,11.991039,8.4365647,10.786332,10.341582,8.2109877,12.311307,7.839976,8.3478306,0.33118969,0.35221492,0.36202783,0.3293041,0.41018756,0.34965613,0.34212859,0.31876301,0.34943398,0.609375,0.7421875,0.49609375,0.42578125,0.44140625,0.34765625,0.42578125,0.390625,0.48486328,7560.1953,7560.2617,7560.1172,7560.1836,7560.1133,7560.1797,7560.2461,7560.2461,0.39743017,0.16104554,0.19545974,0.1781715,0.20207536,0.23424912,0.15740293,0.097709098
70502,95,0.92081573,0.10472033,1.033138,0.50505317,0.73202584,-1.1293,-1.1254,-0.8385,-0.99574,-1.1946,-0.95746,-0.60844,-0.62145,-0.93386125,13,12.5,13,12,13,14,13,12.5,12.875,-0.114844,-0.196094,0.128906,-0.223438,0.19375,0.302344,0.326562,-0.264062,0.126562,-0.263281,0.191406,0.292187,0.298438,0.241406,-0.146094,0.303125,0.394531,0.438281,-0.263281,0.15625,0.264844,0.275,0.320312,0.425,0.45625,0.289844,0.25625,0.296094,0.220424,7596.0078,6.9045453,4.070473,4.7462307,4.2870143,3.8365282,4.6917606,2.5276229,2.9771797,0.24072507,0.2583737,0.25195017,0.25397498,0.25992972,0.27229436,0.31985592,0.2824181,0.26744025,0.66796875,0.4765625,0.796875,0.51171875,0.796875,0.5390625,0.859375,0.59765625,0.65576172,7595.8867,7595.9492,7595.8828,7595.875,7595.957,7595.875,7595.793,7595.8672,0.32763379,0.24392112,0.13570717,0.098500176,0.10623314,0.087148156,0.2019183,0.21253983
70502,108,0.88412511,0.6298294,1.4169504,2.2373614e-14,0.82770562,-1.1649,0.23456,-0.65022,0.14048,-0.88786,-0.068033,-1.0655,-0.34045,-0.47524037,12,14.5,14.5,14.5,14,14.5,12.5,15,13.9375,-0.45625,0.503125,0.395313,0.214062,0.375,-0.460156,-0.475,0.486719,0.421094,0.272656,0.401562,1.20625,-0.378906,-0.171875,-0.252344,-0.182031,-0.507031,-0.516406,0.200781,-0.078125,-0.411719,-0.421875,-0.177344,-0.25625,-0.283594,-0.391406,-0.40625,-0.0226562,1.27151,7669.2891,6.4202152,4.2462912,8.0855805,7.5877038,10.167558,9.952624,7.1804116,6.0755461,0.31383372,0.31978508,0.30676092,0.29637484,0.29577581,0.27115217,0.31480317,0.30437523,0.30285762,0.3515625,0.7421875,0.7265625,0.78515625,1,0.7890625,0.39453125,0.359375,0.64355469,7669.4239,7669.4981,7669.3457,7668.9981,7669.4122,7669.4864,7669.4082,7669.4825,0.25690604,0.14275993,0.15123333,0.15579616,0.1348551,0.1655336,0.16493167,0.18152062
70502,109,0.91404823,0.12984981,1.4425324,2.2238946e-14,0.8568761,-0.21592,0.54579,-0.98653,-0.43015,-1.107,-0.78574,-0.53075,-1.1533,-0.58295,14,14.5,14,14.5,15,14,15,13,14.25,-0.569531,0.139063,-0.471875,0.282813,0.1875,0.388281,0.333594,0.634375,0.05625,0.695312,0.476562,0.992188,0.364063,-0.470313,0.155469,0.128906,0.319531,0.289062,0.495312,0.459375,0.39375,0.3125,-0.446875,0.197656,0.201563,0.330469,0.279687,-0.1375,2.35883,7672.6719,9.9468834,9.0061985,9.5976726,10.907929,7.6447202,10.943767,4.2971949,4.2618313,0.29602498,0.36007564,0.32220948,0.34663142,0.36114395,0.36180939,0.38987018,0.34141519,0.34739753,0.453125,0.37109375,0.53125,0.36328125,0.625,0.69140625,0.9609375,0.8984375,0.61181641,7672.6621,7672.5918,7672.5879,7672.5879,7672.584,7672.584,7672.377,7672.377,0.42630452,0.17467709,0.17069682,0.140074,0.1598267,0.1513128,0.25083367,0.21319731
70502,117,0.97558808,0.18446674,1.1806541,0.35292939,0.90625653,-0.8526,0.27361,-1.2578,-0.45413,-1.7722,-0.97221,-2.7963,-2.2528,-1.2605538,13.5,13.5,13.5,13.5,13,13.5,12.5,12,13.125,-0.327344,0.275,-0.314844,0.482812,1.07734,1.07734,0.957031,0.391406,0.0132812,1.07734,1.07734,1.07734,0.990625,-0.382031,0.4375,1.07734,0.486719,0.461719,1.07734,1.07734,1.07734,0.992188,-0.475,1.07734,0.921094,1.07734,0.920312,0,2.80248,7725.1016,9.3577737,6.511672,9.8645684,5.9536797,7.7443198,6.2806769,4.8691611,3.9670857,0.26522216,0.2634187,0.2703204,0.26921084,0.29849438,0.31199305,0.29707775,0.26994787,0.28071064,0.86328125,0.640625,0.8125,0.6640625,1.0742188,0.67578125,0.6875,0.75390625,0.77148438,7725.2032,7725.2032,7725.1289,7725.125,7725.0508,7725.125,7724.8321,7725.1211,0.20400067,0.084747661,0.10636402,0.1247981,0.083750006,0.13216625,0.093005323,0.10958288
70502,125,0.95419217,0.046497562,0.75670084,0.87690752,0.76576187,0.24631,-1.4321,0.10406,-0.77184,0.34978,-0.61696,-2.2613,-0.98062,-0.67033375,13,13,13,12.5,13,12.5,13,12.5,12.8125,0.345313,0.05,0.149219,0.171875,0.146875,0.108594,0.542969,-0.346875,-0.260156,-0.297656,-0.232813,-0.3125,0.486719,0.14375,0.159375,0.139063,0.0882813,0.528906,0.0984375,0.0734375,-0.179688,0.448437,0.0992187,-0.186719,0.453906,-0.146094,0.417187,0.4125,0.00939771,7779.6328,6.0421539,6.3068992,6.1205224,6.500404,5.0093496,6.4584281,3.0954004,2.8615722,0.37279297,0.35044606,0.37836754,0.36322686,0.3739116,0.32991004,0.39771203,0.39479629,0.37014542,0.41796875,0.796875,0.4296875,0.453125,0.84375,0.3828125,0.55078125,0.2734375,0.51855469,7779.7969,7779.5625,7779.793,7779.7148,7779.7226,7779.7148,7779.7226,7779.7187,0.52859056,0.3548147,0.39398725,0.35327812,0.38608058,0.37692215,0.43926507,0.42517563
70502,146,0.6503281,0.19326763,0.9492519,2.2577256e-11,0.77716249,-1.0126,-0.83536,-1.0088,-0.53851,-1.1688,-0.72121,-1.0804,-0.52662,-0.8615375,14.5,13,14,13,12,13,13,15,13.4375,-0.134375,0.925,-0.232031,0.0882813,-0.340625,-0.505469,-0.403125,0.220312,-0.103906,0.111719,-0.321875,-0.521875,-0.164844,-0.2875,-0.83125,-0.548438,-0.819531,-0.853906,0.0921875,-0.320312,-0.540625,-0.169531,-0.374219,-0.561719,-0.166406,-0.198437,-0.209375,0.4,1.39211,7970.0547,3.2669805,8.0117047,1.8951444,6.5403376,2.4342431,4.7798319,3.2269706,3.4568396,0.2745329,0.2409752,0.29016108,0.23529048,0.2863442,0.23947512,0.27713239,0.26329435,0.26340071,0.52734375,0.4453125,0.5,0.65234375,0.2578125,0.6953125,0.32421875,0.3359375,0.46728516,7969.9004,7969.8965,7969.9004,7969.8965,7969.8848,7970.2168,7970.0098,7970.0059,0.30502002,0.12073125,0.17078882,0.17253137,0.14458552,0.18946078,0.16174495,0.14080308
70502,147,0.95757362,0.14111522,1.3341679,0.49105346,0.9377002,-0.52316,-0.93307,-0.74567,-1.0991,-0.89819,-0.79301,0.33456,0.078214,-0.57242825,12,12,12,12,12,12,12.5,12.5,12.125,-0.336719,-0.110937,0.726562,-0.682813,0.745313,-1.61719,-1.625,0.330469,0.346875,-0.373437,0.358594,-1.69141,-1.69453,0.322656,-0.66875,0.7125,-1.61016,-1.61641,-0.722656,0.348438,-1.66406,-1.67344,0.734375,1.57578,1.56172,-1.67891,-1.68516,1.65703,9.29862,7975.6094,8.1412686,10.732114,9.660205,10.295617,6.9382087,10.237707,3.6157772,2.7053229,0.47603488,0.44307716,0.46275214,0.46404342,0.48110297,0.4688746,0.54454145,0.57909053,0.48993964,0.86328125,0.9140625,1.5,1.1914062,0.40234375,1.1289062,0.51953125,0.81640625,0.91699219,7975.545,7975.1582,7975.541,7975.1582,7975.1582,7975.1582,7975.709,7975.1582,0.27365277,0.18128001,0.14176612,0.13557006,0.13222239,0.16175775,0.21545218,0.16255774
70502,150,0.81852816,0.76332419,0.98063954,2.42427e-10,0.8080074,-1.3189,0.47389,-0.30085,0.86235,-0.74527,0.058997,0.19656,-0.23978,-0.12662538,12,13,15,14.5,14.5,14.5,14.5,14.5,14.0625,0.315625,0.0976562,0.310156,0.3,-0.871094,0.321094,0.315625,-0.21875,-0.653906,-0.696094,-0.592969,-0.55625,-0.578125,0.224219,0.174219,0.247656,0.239063,0.235156,-0.703125,-0.6375,0.878125,-0.613281,-0.446875,0.878125,-0.420312,0.73125,0.878125,-0.657031,1.75555,7983.4141,4.4980046,6.4168044,4.922132,6.3264595,5.45096,5.1417473,4.8076452,3.0124304,0.22153663,0.21440779,0.20915498,0.26014882,0.24443574,0.26134285,0.25147863,0.25545901,0.23974556,0.32421875,0.390625,0.328125,0.34375,0.52734375,0.875,0.80859375,0.875,0.55908203,7983.3887,7983.1934,7983.3106,7983.1934,7983.3067,7983.1934,7983.1934,7983.1934,0.4180574,0.20568087,0.21486269,0.12662903,0.18694079,0.15432834,0.16038916,0.16619224
70502,156,0.87499076,0.040816793,0.98134017,0.3923872,0.92448169,0.46021,0.32008,0.27849,-0.3234,1.2551,-0.3984,0.064926,-0.99757,0.0824295,13,13,12.5,12.5,14,12,13.5,14,13.0625,0.230469,0.0765625,-0.253125,-0.298438,-0.2625,-0.883594,-0.463281,-0.196875,-0.276562,-0.359375,-0.308594,1.66016,1.65625,-0.272656,-0.270313,-0.271875,-0.904687,-0.442188,-0.353906,-0.235937,1.66016,1.65625,0.394531,1.66094,1.66328,-0.728125,-0.739844,1.66328,0.186381,8042.2031,6.1176331,5.6246928,5.7431258,5.9465268,5.0694424,5.7851266,1.6930874,2.1693784,0.35400888,0.37093052,0.35194219,0.37003889,0.3907772,0.36851828,0.53093014,0.50779408,0.40561752,0.94921875,0.8984375,0.94921875,0.8671875,0.51953125,0.64453125,1.078125,0.33203125,0.77978516,8042.0898,8042.0156,8041.8437,8042.0937,8042.082,8042.0898,8042.2383,8042.25,0.27791842,0.26316404,0.26607111,0.22455703,0.23084661,0.26074916,0.25227241,0.28147964
70502,159,0.91019818,0.44916464,0.74358855,0.79410497,0.83210946,0.15998,0.43347,0.59805,-0.68104,0.13809,-0.65914,0.074642,0.22802,0.036509,14.5,14.5,14.5,15,14.5,15,14.5,15,14.6875,0.848437,0.123438,0.816406,0.415625,0.4,0.7375,0.749219,-0.844531,-1.04219,-0.875,-0.939844,0.607812,-0.767969,0.34375,0.380469,0.39375,0.51875,0.475781,-0.338281,0.446094,0.482812,0.471875,0.367188,0.383594,0.392969,0.396094,0.411719,-0.369531,0.608042,8059.7344,5.6019292,3.4617389,6.6196032,6.5215765,8.2131691,8.1781111,3.7251216,3.1028885,0.30018487,0.32700987,0.25415948,0.2963185,0.26488625,0.27581448,0.28108377,0.2818418,0.28516238,0.5078125,0.4921875,0.62109375,0.27734375,0.84765625,0.3203125,0.9765625,0.96875,0.62646484,8059.9942,8059.9082,8059.8301,8059.834,8059.7598,8059.7637,8059.6231,8059.6934,0.29634905,0.17778516,0.21916682,0.2003622,0.21131641,0.19795721,0.26647996,0.2243646
